row_id,microbusiness_density
18025_2022-12-01,15901.9384765625
18027_2022-12-01,0.0
18029_2022-12-01,35623.37890625
18031_2022-12-01,52759.01953125
18033_2022-12-01,34864.7421875
18035_2022-12-01,0.0
18037_2022-12-01,45188.0859375
18039_2022-12-01,88061.0390625
18041_2022-12-01,23880.552734375
18043_2022-12-01,58471.2890625
18045_2022-12-01,595.4539184570312
18047_2022-12-01,0.0
18049_2022-12-01,18226.267578125
18051_2022-12-01,75565.921875
18053_2022-12-01,0.0
18055_2022-12-01,0.0
18057_2022-12-01,3615.10693359375
18059_2022-12-01,0.0
18061_2022-12-01,29368.033203125
18063_2022-12-01,0.0
18065_2022-12-01,22518.21484375
18067_2022-12-01,0.0
18069_2022-12-01,0.0
18071_2022-12-01,25002.9140625
18073_2022-12-01,30940.2734375
18075_2022-12-01,564.0518798828125
18077_2022-12-01,27720.9609375
18079_2022-12-01,17058.12890625
18081_2022-12-01,51487.171875
18083_2022-12-01,29608.140625
18085_2022-12-01,0.0
18087_2022-12-01,0.0
18089_2022-12-01,47441.640625
18091_2022-12-01,0.0
18093_2022-12-01,25628.486328125
18095_2022-12-01,35890.06640625
18097_2022-12-01,85549.1484375
18099_2022-12-01,0.0
18101_2022-12-01,19678.525390625
18103_2022-12-01,18032.5078125
18105_2022-12-01,63774.38671875
18107_2022-12-01,0.0
18109_2022-12-01,0.0
18111_2022-12-01,0.0
18113_2022-12-01,24728.50390625
18115_2022-12-01,21973.748046875
18117_2022-12-01,27796.78515625
18119_2022-12-01,0.0
18121_2022-12-01,14956.7041015625
18123_2022-12-01,17870.859375
18125_2022-12-01,7346.65966796875
18127_2022-12-01,0.0
18129_2022-12-01,0.0
18131_2022-12-01,0.0
18133_2022-12-01,34021.765625
18135_2022-12-01,28184.53125
18137_2022-12-01,0.0
18139_2022-12-01,21518.033203125
18141_2022-12-01,2722.578125
18143_2022-12-01,0.0
18145_2022-12-01,5061.67529296875
18147_2022-12-01,0.0
18149_2022-12-01,11390.9326171875
18151_2022-12-01,0.0
18153_2022-12-01,24034.2109375
18155_2022-12-01,0.0
18157_2022-12-01,44502.9140625
18159_2022-12-01,0.0
18161_2022-12-01,19663.66015625
18163_2022-12-01,0.0
18165_2022-12-01,21987.669921875
18167_2022-12-01,0.0
18169_2022-12-01,23093.8359375
18171_2022-12-01,6800.560546875
18173_2022-12-01,52435.44921875
18175_2022-12-01,27748.064453125
18177_2022-12-01,31709.615234375
18179_2022-12-01,38677.75390625
18181_2022-12-01,34553.19921875
18183_2022-12-01,1674.9703369140625
19001_2022-12-01,27393.541015625
19003_2022-12-01,0.0
19005_2022-12-01,2884.005859375
19007_2022-12-01,23320.802734375
19009_2022-12-01,0.0
19011_2022-12-01,0.0
19013_2022-12-01,3207.45654296875
19015_2022-12-01,32668.51953125
19017_2022-12-01,34270.93359375
19019_2022-12-01,27501.875
19021_2022-12-01,27913.51171875
19023_2022-12-01,15732.3837890625
19025_2022-12-01,0.0
19027_2022-12-01,42863.13671875
19029_2022-12-01,22518.146484375
19031_2022-12-01,29046.513671875
19033_2022-12-01,0.0
19035_2022-12-01,13438.4873046875
19037_2022-12-01,0.0
19039_2022-12-01,19469.81640625
19041_2022-12-01,42580.5625
19043_2022-12-01,34076.18359375
19045_2022-12-01,24939.22265625
19047_2022-12-01,19196.212890625
19049_2022-12-01,129974.7265625
19051_2022-12-01,368.21942138671875
19053_2022-12-01,26134.154296875
19055_2022-12-01,0.0
19057_2022-12-01,36044.67578125
19059_2022-12-01,87047.28125
19061_2022-12-01,0.0
19063_2022-12-01,20285.4921875
19065_2022-12-01,22536.69921875
19067_2022-12-01,24662.71875
19069_2022-12-01,26201.736328125
19071_2022-12-01,15800.5244140625
19073_2022-12-01,16032.9140625
19075_2022-12-01,27614.98828125
19077_2022-12-01,26665.232421875
19079_2022-12-01,0.0
19081_2022-12-01,18290.673828125
19083_2022-12-01,33459.16015625
19085_2022-12-01,30932.93359375
19087_2022-12-01,20526.876953125
19089_2022-12-01,28306.54296875
19091_2022-12-01,30845.39453125
19093_2022-12-01,22281.189453125
19095_2022-12-01,40767.65625
19097_2022-12-01,0.0
19099_2022-12-01,16797.515625
19101_2022-12-01,0.0
19103_2022-12-01,68398.625
19105_2022-12-01,0.0
19107_2022-12-01,19656.400390625
19109_2022-12-01,18243.83203125
19111_2022-12-01,19228.333984375
19113_2022-12-01,93539.65625
19115_2022-12-01,14710.564453125
19117_2022-12-01,0.0
19119_2022-12-01,40259.890625
19121_2022-12-01,46953.05078125
19123_2022-12-01,23410.68359375
19125_2022-12-01,30130.67578125
19127_2022-12-01,2123.207275390625
19129_2022-12-01,32074.94921875
19131_2022-12-01,0.0
19133_2022-12-01,0.0
19135_2022-12-01,10681.7919921875
19137_2022-12-01,2899.927734375
19139_2022-12-01,0.0
19141_2022-12-01,25067.9140625
19143_2022-12-01,22820.744140625
19145_2022-12-01,0.0
19147_2022-12-01,22879.15234375
19149_2022-12-01,31487.099609375
19151_2022-12-01,41986.65234375
19153_2022-12-01,33730.31640625
19155_2022-12-01,32766.625
19157_2022-12-01,35178.546875
19159_2022-12-01,13013.9814453125
19161_2022-12-01,28955.18359375
19163_2022-12-01,60092.109375
19165_2022-12-01,0.0
19167_2022-12-01,42703.390625
19169_2022-12-01,55544.16015625
19171_2022-12-01,0.0
19173_2022-12-01,0.0
19175_2022-12-01,0.0
19177_2022-12-01,28440.01171875
19179_2022-12-01,0.0
19181_2022-12-01,57718.40625
19183_2022-12-01,40307.23046875
19185_2022-12-01,29587.060546875
19187_2022-12-01,0.0
19189_2022-12-01,56285.984375
19191_2022-12-01,0.0
19193_2022-12-01,0.0
19195_2022-12-01,27997.650390625
19197_2022-12-01,20122.419921875
20001_2022-12-01,0.0
20003_2022-12-01,16142.4287109375
20005_2022-12-01,21670.388671875
20007_2022-12-01,26045.474609375
20009_2022-12-01,25455.46484375
20011_2022-12-01,61665.9609375
20013_2022-12-01,24662.37890625
20015_2022-12-01,0.0
20017_2022-12-01,45887.25
20019_2022-12-01,35885.68359375
20021_2022-12-01,14351.8662109375
20023_2022-12-01,29009.79296875
20025_2022-12-01,31069.57421875
20027_2022-12-01,20184.064453125
20029_2022-12-01,0.0
20031_2022-12-01,26300.025390625
20033_2022-12-01,0.0
20035_2022-12-01,20247.345703125
20037_2022-12-01,0.0
20039_2022-12-01,0.0
20041_2022-12-01,28325.724609375
20043_2022-12-01,0.0
20045_2022-12-01,2391.952880859375
20047_2022-12-01,17060.74609375
20049_2022-12-01,0.0
20051_2022-12-01,38896.65234375
20053_2022-12-01,11333.2568359375
20055_2022-12-01,18428.423828125
20057_2022-12-01,16209.154296875
20059_2022-12-01,0.0
20061_2022-12-01,26599.689453125
20063_2022-12-01,23307.990234375
20065_2022-12-01,31051.759765625
20067_2022-12-01,15888.0634765625
20069_2022-12-01,18084.177734375
20071_2022-12-01,0.0
20073_2022-12-01,26615.51171875
20075_2022-12-01,21552.818359375
20077_2022-12-01,36929.30859375
20079_2022-12-01,0.0
20081_2022-12-01,0.0
20083_2022-12-01,13382.8056640625
20085_2022-12-01,22242.63671875
20087_2022-12-01,0.0
20089_2022-12-01,21345.296875
20091_2022-12-01,0.0
20093_2022-12-01,12497.095703125
20095_2022-12-01,27210.728515625
20097_2022-12-01,12147.8125
20099_2022-12-01,14818.1640625
20101_2022-12-01,12818.0068359375
20103_2022-12-01,0.0
20105_2022-12-01,17071.3046875
20107_2022-12-01,35932.5859375
20109_2022-12-01,0.0
20111_2022-12-01,0.0
20113_2022-12-01,51584.56640625
20115_2022-12-01,26919.30859375
20117_2022-12-01,37971.26171875
20119_2022-12-01,20203.611328125
20121_2022-12-01,0.0
20123_2022-12-01,0.0
20125_2022-12-01,32332.8125
20127_2022-12-01,43218.671875
20129_2022-12-01,29963.873046875
20131_2022-12-01,30112.814453125
20133_2022-12-01,23184.2421875
20135_2022-12-01,0.0
20137_2022-12-01,13958.517578125
20139_2022-12-01,0.0
20141_2022-12-01,21659.62109375
20143_2022-12-01,0.0
20145_2022-12-01,13316.3994140625
20147_2022-12-01,129.8463897705078
20149_2022-12-01,0.0
20151_2022-12-01,0.0
20153_2022-12-01,0.0
20155_2022-12-01,34011.859375
20157_2022-12-01,50720.6875
20159_2022-12-01,41996.7109375
20161_2022-12-01,0.0
20163_2022-12-01,858.8328857421875
20165_2022-12-01,7766.18359375
20167_2022-12-01,24130.837890625
20169_2022-12-01,36580.6640625
20171_2022-12-01,0.0
20173_2022-12-01,61663.50390625
20175_2022-12-01,7052.95947265625
20177_2022-12-01,0.0
20179_2022-12-01,0.0
20181_2022-12-01,0.0
20183_2022-12-01,0.0
20185_2022-12-01,20205.6484375
20187_2022-12-01,2965.227783203125
20189_2022-12-01,0.0
20191_2022-12-01,33397.21875
20193_2022-12-01,0.0
20195_2022-12-01,0.0
20197_2022-12-01,23526.484375
20199_2022-12-01,0.0
20201_2022-12-01,18424.59375
20203_2022-12-01,0.0
20205_2022-12-01,347.92877197265625
20207_2022-12-01,16410.37109375
20209_2022-12-01,46436.17578125
21001_2022-12-01,17391.0859375
21003_2022-12-01,15566.76953125
21005_2022-12-01,39873.84765625
21007_2022-12-01,10397.5078125
21009_2022-12-01,0.0
21011_2022-12-01,0.0
21013_2022-12-01,0.0
21015_2022-12-01,0.0
21017_2022-12-01,28644.685546875
21019_2022-12-01,38747.5234375
21021_2022-12-01,30543.3125
21023_2022-12-01,14737.95703125
21025_2022-12-01,12722.955078125
21027_2022-12-01,31852.408203125
21029_2022-12-01,2881.081787109375
21031_2022-12-01,10322.1171875
21033_2022-12-01,0.0
21035_2022-12-01,51983.96484375
21037_2022-12-01,56195.66796875
21039_2022-12-01,0.0
21041_2022-12-01,15949.7900390625
21043_2022-12-01,12398.3740234375
21045_2022-12-01,19759.3046875
21047_2022-12-01,25907.728515625
21049_2022-12-01,41544.87890625
21051_2022-12-01,7136.9072265625
21053_2022-12-01,5874.111328125
21055_2022-12-01,14474.7421875
21057_2022-12-01,20610.494140625
21059_2022-12-01,44654.28125
21061_2022-12-01,626.452880859375
21063_2022-12-01,7190.58935546875
21065_2022-12-01,17821.06640625
21067_2022-12-01,86812.4921875
21069_2022-12-01,17701.349609375
21071_2022-12-01,15989.1708984375
21073_2022-12-01,54464.72265625
21075_2022-12-01,1270.3917236328125
21077_2022-12-01,16613.369140625
21079_2022-12-01,0.0
21081_2022-12-01,26654.78515625
21083_2022-12-01,0.0
21085_2022-12-01,23596.40625
21087_2022-12-01,10891.6728515625
21089_2022-12-01,19810.953125
21091_2022-12-01,13483.294921875
21093_2022-12-01,0.0
21095_2022-12-01,3502.902099609375
21097_2022-12-01,16886.5
21099_2022-12-01,17397.646484375
21101_2022-12-01,0.0
21103_2022-12-01,31773.609375
21105_2022-12-01,6811.2578125
21107_2022-12-01,0.0
21109_2022-12-01,11164.8623046875
21111_2022-12-01,81801.921875
21113_2022-12-01,0.0
21115_2022-12-01,0.0
21117_2022-12-01,0.0
21119_2022-12-01,10913.3955078125
21121_2022-12-01,0.0
21123_2022-12-01,16530.265625
21125_2022-12-01,63.165897369384766
21127_2022-12-01,10761.443359375
21129_2022-12-01,12055.8408203125
21131_2022-12-01,0.0
21133_2022-12-01,4912.3984375
21135_2022-12-01,0.0
21137_2022-12-01,0.0
21139_2022-12-01,0.0
21141_2022-12-01,0.0
21143_2022-12-01,0.0
21145_2022-12-01,55156.91015625
21147_2022-12-01,6794.853515625
21149_2022-12-01,0.0
21151_2022-12-01,0.0
21153_2022-12-01,0.0
21155_2022-12-01,15853.8447265625
21157_2022-12-01,0.0
21159_2022-12-01,0.0
21161_2022-12-01,24710.75390625
21163_2022-12-01,29473.396484375
21165_2022-12-01,21774.0
21167_2022-12-01,38035.4375
21169_2022-12-01,15932.2236328125
21171_2022-12-01,13530.021484375
21173_2022-12-01,27145.302734375
21175_2022-12-01,5968.87060546875
21177_2022-12-01,0.0
21179_2022-12-01,0.0
21181_2022-12-01,0.0
21183_2022-12-01,19798.240234375
21185_2022-12-01,0.0
21187_2022-12-01,4263.0263671875
21189_2022-12-01,2899.56298828125
21191_2022-12-01,39291.27734375
21193_2022-12-01,7931.0908203125
21195_2022-12-01,0.0
21197_2022-12-01,24318.30859375
21199_2022-12-01,34758.03515625
21201_2022-12-01,0.0
21203_2022-12-01,0.0
21205_2022-12-01,0.0
21207_2022-12-01,22660.935546875
21209_2022-12-01,0.0
21211_2022-12-01,52100.5078125
21213_2022-12-01,0.0
21215_2022-12-01,2059.048095703125
21217_2022-12-01,28816.71484375
21219_2022-12-01,0.0
21221_2022-12-01,25860.609375
21223_2022-12-01,21012.109375
21225_2022-12-01,11868.435546875
21227_2022-12-01,50185.26171875
21229_2022-12-01,2705.296875
21231_2022-12-01,7120.17041015625
21233_2022-12-01,7255.9931640625
21235_2022-12-01,6377.31494140625
21237_2022-12-01,0.0
21239_2022-12-01,62024.73046875
22001_2022-12-01,20865.111328125
22003_2022-12-01,0.0
22005_2022-12-01,40282.6796875
22007_2022-12-01,0.0
22009_2022-12-01,18577.85546875
22011_2022-12-01,18390.189453125
22013_2022-12-01,9467.7158203125
22015_2022-12-01,42922.65625
22017_2022-12-01,49344.56640625
22019_2022-12-01,0.0
22021_2022-12-01,26622.28515625
22023_2022-12-01,3666.555908203125
22025_2022-12-01,24002.47265625
22027_2022-12-01,0.0
22029_2022-12-01,460.74755859375
22031_2022-12-01,20216.662109375
22033_2022-12-01,72071.046875
22035_2022-12-01,0.0
22037_2022-12-01,0.0
22039_2022-12-01,9259.4052734375
22041_2022-12-01,24474.416015625
22043_2022-12-01,9776.60546875
22045_2022-12-01,23078.423828125
22047_2022-12-01,20461.208984375
22049_2022-12-01,13874.7138671875
22051_2022-12-01,2536.760498046875
22053_2022-12-01,21317.048828125
22055_2022-12-01,75704.046875
22057_2022-12-01,23941.97265625
22059_2022-12-01,13838.9267578125
22061_2022-12-01,34471.99609375
22063_2022-12-01,0.0
22065_2022-12-01,0.0
22067_2022-12-01,13065.2529296875
22069_2022-12-01,17935.26171875
22071_2022-12-01,0.0
22073_2022-12-01,42945.5234375
22075_2022-12-01,39619.23046875
22077_2022-12-01,15815.6123046875
22079_2022-12-01,0.0
22081_2022-12-01,0.0
22083_2022-12-01,0.0
22085_2022-12-01,11144.875
22087_2022-12-01,28976.73046875
22089_2022-12-01,0.0
22091_2022-12-01,9295.642578125
22093_2022-12-01,0.0
22095_2022-12-01,0.0
22097_2022-12-01,25361.375
22099_2022-12-01,25087.939453125
22101_2022-12-01,19403.96484375
22103_2022-12-01,0.0
22105_2022-12-01,42175.375
22107_2022-12-01,0.0
22109_2022-12-01,28201.623046875
22111_2022-12-01,14996.546875
22113_2022-12-01,0.0
22115_2022-12-01,0.0
22117_2022-12-01,0.0
22119_2022-12-01,15934.9873046875
22121_2022-12-01,26687.11328125
22123_2022-12-01,600.1605834960938
22125_2022-12-01,0.0
22127_2022-12-01,0.0
23001_2022-12-01,42203.98828125
23003_2022-12-01,3007.81396484375
23005_2022-12-01,105729.671875
23007_2022-12-01,47070.4375
23009_2022-12-01,0.0
23011_2022-12-01,0.0
23013_2022-12-01,92525.4296875
23015_2022-12-01,66869.515625
23017_2022-12-01,96352.5703125
23019_2022-12-01,0.0
23021_2022-12-01,0.0
23023_2022-12-01,62213.63671875
23025_2022-12-01,0.0
23027_2022-12-01,60733.2421875
23029_2022-12-01,47537.203125
23031_2022-12-01,0.0
24001_2022-12-01,20760.591796875
24003_2022-12-01,86423.234375
24005_2022-12-01,80410.8828125
24009_2022-12-01,66014.75
24011_2022-12-01,0.0
24013_2022-12-01,348743.5625
24015_2022-12-01,47744.87109375
24017_2022-12-01,75137.21875
24019_2022-12-01,39796.0546875
24021_2022-12-01,0.0
24023_2022-12-01,48006.34765625
24025_2022-12-01,60304.2734375
24027_2022-12-01,0.0
24029_2022-12-01,0.0
24031_2022-12-01,234141.21875
24033_2022-12-01,91109.9609375
24035_2022-12-01,81511.609375
24037_2022-12-01,49021.18359375
24039_2022-12-01,13281.1728515625
24041_2022-12-01,110096.1875
24043_2022-12-01,45807.55859375
24045_2022-12-01,0.0
24047_2022-12-01,138188.640625
24510_2022-12-01,92117.796875
25001_2022-12-01,132162.671875
25003_2022-12-01,77379.0390625
25005_2022-12-01,52571.4921875
25007_2022-12-01,184689.359375
25009_2022-12-01,125.15666198730469
25011_2022-12-01,893.1912231445312
25013_2022-12-01,44881.125
25015_2022-12-01,75704.4765625
25017_2022-12-01,0.0
25019_2022-12-01,488.65960693359375
25021_2022-12-01,115383.2890625
25023_2022-12-01,0.0
25025_2022-12-01,0.0
25027_2022-12-01,0.0
26001_2022-12-01,0.0
26003_2022-12-01,39272.82421875
26005_2022-12-01,37140.83984375
26007_2022-12-01,0.0
26009_2022-12-01,1736.3709716796875
26011_2022-12-01,0.0
26013_2022-12-01,14989.9140625
26015_2022-12-01,0.0
26017_2022-12-01,4634.15283203125
26019_2022-12-01,0.0
26021_2022-12-01,0.0
26023_2022-12-01,0.0
26025_2022-12-01,37489.734375
26027_2022-12-01,29821.806640625
26029_2022-12-01,0.0
26031_2022-12-01,29117.029296875
26033_2022-12-01,0.0
26035_2022-12-01,23218.4609375
26037_2022-12-01,50030.796875
26039_2022-12-01,24181.1640625
26041_2022-12-01,37772.50390625
26043_2022-12-01,35088.16796875
26045_2022-12-01,0.0
26047_2022-12-01,88556.0390625
26049_2022-12-01,49667.921875
26051_2022-12-01,15244.44921875
26053_2022-12-01,352.15496826171875
26055_2022-12-01,0.0
26057_2022-12-01,15851.2353515625
26059_2022-12-01,0.0
26061_2022-12-01,0.0
26063_2022-12-01,39573.24609375
26065_2022-12-01,74139.609375
26067_2022-12-01,0.0
26069_2022-12-01,0.0
26071_2022-12-01,7825.80517578125
26073_2022-12-01,35126.25
26075_2022-12-01,36379.22265625
26077_2022-12-01,59317.2109375
26079_2022-12-01,1290.2227783203125
26081_2022-12-01,111580.8515625
26083_2022-12-01,23232.126953125
26085_2022-12-01,20524.861328125
26087_2022-12-01,0.0
26089_2022-12-01,0.0
26091_2022-12-01,0.0
26093_2022-12-01,4278.5390625
26095_2022-12-01,0.0
26097_2022-12-01,56064.42578125
26099_2022-12-01,53470.51171875
26101_2022-12-01,0.0
26103_2022-12-01,67228.8359375
26105_2022-12-01,63767.25
26107_2022-12-01,1190.053955078125
26109_2022-12-01,0.0
26111_2022-12-01,46162.0625
26113_2022-12-01,23476.544921875
26115_2022-12-01,0.0
26117_2022-12-01,0.0
26119_2022-12-01,32219.830078125
26121_2022-12-01,31575.11328125
26123_2022-12-01,33870.5
26125_2022-12-01,716.8109741210938
26127_2022-12-01,30983.73046875
26129_2022-12-01,28907.328125
26131_2022-12-01,15488.5390625
26133_2022-12-01,583.255615234375
26135_2022-12-01,0.0
26137_2022-12-01,0.0
26139_2022-12-01,65714.7265625
26141_2022-12-01,22269.91796875
26143_2022-12-01,73841.0078125
26145_2022-12-01,42045.40234375
26147_2022-12-01,48804.4140625
26149_2022-12-01,35989.05859375
26151_2022-12-01,30722.79296875
26153_2022-12-01,18007.849609375
26155_2022-12-01,26465.412109375
26157_2022-12-01,25328.619140625
26159_2022-12-01,39428.51171875
26161_2022-12-01,3621.79638671875
26163_2022-12-01,0.0
26165_2022-12-01,43562.73828125
27001_2022-12-01,0.0
27003_2022-12-01,59322.87890625
27005_2022-12-01,0.0
27007_2022-12-01,0.0
27009_2022-12-01,48076.29296875
27011_2022-12-01,24328.1328125
27013_2022-12-01,55579.4375
27015_2022-12-01,4581.40234375
27017_2022-12-01,59917.74609375
27019_2022-12-01,101924.2109375
27021_2022-12-01,36370.25390625
27023_2022-12-01,26753.6171875
27025_2022-12-01,74677.984375
27027_2022-12-01,0.0
27029_2022-12-01,16899.732421875
27031_2022-12-01,102768.7578125
27033_2022-12-01,22410.919921875
27035_2022-12-01,0.0
27037_2022-12-01,103987.4921875
27039_2022-12-01,17245.62109375
27041_2022-12-01,0.0
27043_2022-12-01,0.0
27045_2022-12-01,33812.890625
27047_2022-12-01,26620.15234375
27049_2022-12-01,0.0
27051_2022-12-01,3640.06494140625
27053_2022-12-01,129203.6796875
27055_2022-12-01,27664.033203125
27057_2022-12-01,29496.9140625
27059_2022-12-01,0.0
27061_2022-12-01,33731.1875
27063_2022-12-01,26943.78515625
27065_2022-12-01,16196.1201171875
27067_2022-12-01,0.0
27069_2022-12-01,31225.06640625
27071_2022-12-01,0.0
27073_2022-12-01,12478.193359375
27075_2022-12-01,53192.00390625
27077_2022-12-01,69603.125
27079_2022-12-01,0.0
27081_2022-12-01,0.0
27083_2022-12-01,0.0
27085_2022-12-01,44948.9140625
27087_2022-12-01,0.0
27089_2022-12-01,12512.9619140625
27091_2022-12-01,1462.8194580078125
27093_2022-12-01,42864.2109375
27095_2022-12-01,0.0
27097_2022-12-01,0.0
27099_2022-12-01,26237.44921875
27101_2022-12-01,16168.6796875
27103_2022-12-01,0.0
27105_2022-12-01,161.11610412597656
27107_2022-12-01,0.0
27109_2022-12-01,59760.4453125
27111_2022-12-01,51372.26171875
27113_2022-12-01,21767.93359375
27115_2022-12-01,0.0
27117_2022-12-01,381.2786865234375
27119_2022-12-01,0.0
27121_2022-12-01,0.0
27123_2022-12-01,76421.0234375
27125_2022-12-01,0.0
27127_2022-12-01,0.0
27129_2022-12-01,0.0
27131_2022-12-01,41680.69921875
27133_2022-12-01,21660.44140625
27135_2022-12-01,42737.43359375
27137_2022-12-01,0.0
27139_2022-12-01,0.0
27141_2022-12-01,61079.39453125
27143_2022-12-01,22662.08984375
27145_2022-12-01,44116.2421875
27147_2022-12-01,0.0
27149_2022-12-01,37458.56640625
27151_2022-12-01,14332.375
27153_2022-12-01,11.898482322692871
27155_2022-12-01,410.2696533203125
27157_2022-12-01,27180.65625
27159_2022-12-01,37203.984375
27161_2022-12-01,42519.05859375
27163_2022-12-01,107.26713562011719
27165_2022-12-01,0.0
27167_2022-12-01,0.0
27169_2022-12-01,0.0
27171_2022-12-01,191.19454956054688
27173_2022-12-01,1650.5924072265625
28001_2022-12-01,26209.08203125
28003_2022-12-01,46011.8203125
28005_2022-12-01,7250.64794921875
28007_2022-12-01,0.0
28009_2022-12-01,17492.373046875
28011_2022-12-01,0.0
28013_2022-12-01,0.0
28015_2022-12-01,8019.87548828125
28017_2022-12-01,2151.754638671875
28019_2022-12-01,0.0
28021_2022-12-01,6257.44921875
28023_2022-12-01,3535.008544921875
28025_2022-12-01,21045.595703125
28027_2022-12-01,0.0
28029_2022-12-01,11910.1796875
28031_2022-12-01,15163.3720703125
28033_2022-12-01,46151.59375
28035_2022-12-01,48924.29296875
28037_2022-12-01,0.0
28039_2022-12-01,20261.4375
28041_2022-12-01,0.0
28043_2022-12-01,12453.412109375
28045_2022-12-01,1734.4498291015625
28047_2022-12-01,49523.4375
28049_2022-12-01,43620.578125
28051_2022-12-01,11391.98046875
28053_2022-12-01,4384.078125
28055_2022-12-01,0.0
28057_2022-12-01,12811.5654296875
28059_2022-12-01,31452.2578125
28061_2022-12-01,0.0
28063_2022-12-01,0.0
28065_2022-12-01,8625.185546875
28067_2022-12-01,16970.890625
28069_2022-12-01,11078.9404296875
28071_2022-12-01,135104.015625
28073_2022-12-01,47838.99609375
28075_2022-12-01,22634.490234375
28077_2022-12-01,5196.5009765625
28079_2022-12-01,0.0
28081_2022-12-01,50594.62890625
28083_2022-12-01,12725.1494140625
28085_2022-12-01,0.0
28087_2022-12-01,0.0
28089_2022-12-01,90895.3203125
28091_2022-12-01,0.0
28093_2022-12-01,12644.0703125
28095_2022-12-01,12767.189453125
28097_2022-12-01,12721.43359375
28099_2022-12-01,0.0
28101_2022-12-01,0.0
28103_2022-12-01,17617.142578125
28105_2022-12-01,0.0
28107_2022-12-01,21875.8046875
28109_2022-12-01,0.0
28111_2022-12-01,8792.0205078125
28113_2022-12-01,20702.8359375
28115_2022-12-01,8651.068359375
28117_2022-12-01,9513.2578125
28119_2022-12-01,5492.2705078125
28121_2022-12-01,45469.38671875
28123_2022-12-01,8513.8173828125
28125_2022-12-01,11164.2763671875
28127_2022-12-01,16499.88671875
28129_2022-12-01,0.0
28131_2022-12-01,0.0
28133_2022-12-01,12686.7607421875
28135_2022-12-01,5457.6552734375
28137_2022-12-01,0.0
28139_2022-12-01,19780.30078125
28141_2022-12-01,10860.86328125
28143_2022-12-01,12753.8505859375
28145_2022-12-01,31465.912109375
28147_2022-12-01,0.0
28149_2022-12-01,27437.486328125
28151_2022-12-01,11729.0439453125
28153_2022-12-01,7545.8525390625
28155_2022-12-01,5027.0302734375
28157_2022-12-01,12262.4267578125
28159_2022-12-01,20243.033203125
28161_2022-12-01,21149.703125
28163_2022-12-01,0.0
29001_2022-12-01,27818.7109375
29003_2022-12-01,0.0
29005_2022-12-01,58192.1640625
29007_2022-12-01,0.0
29009_2022-12-01,0.0
29011_2022-12-01,0.0
29013_2022-12-01,30418.951171875
29015_2022-12-01,22883.32421875
29017_2022-12-01,15034.3984375
29019_2022-12-01,80253.2421875
29021_2022-12-01,39194.39453125
29023_2022-12-01,27508.279296875
29025_2022-12-01,35871.5390625
29027_2022-12-01,0.0
29029_2022-12-01,95669.59375
29031_2022-12-01,61096.76953125
29033_2022-12-01,20345.498046875
29035_2022-12-01,12082.642578125
29037_2022-12-01,55967.96875
29039_2022-12-01,0.0
29041_2022-12-01,17853.6796875
29043_2022-12-01,73281.7734375
29045_2022-12-01,11970.572265625
29047_2022-12-01,73495.7109375
29049_2022-12-01,40323.74609375
29051_2022-12-01,59826.23828125
29053_2022-12-01,27045.53515625
29055_2022-12-01,37212.734375
29057_2022-12-01,22367.1484375
29059_2022-12-01,0.0
29061_2022-12-01,28489.599609375
29063_2022-12-01,0.0
29065_2022-12-01,0.0
29067_2022-12-01,0.0
29069_2022-12-01,0.0
29071_2022-12-01,45066.24609375
29073_2022-12-01,37350.921875
29075_2022-12-01,16278.5830078125
29077_2022-12-01,0.0
29079_2022-12-01,14627.2958984375
29081_2022-12-01,4500.00244140625
29083_2022-12-01,31636.88671875
29085_2022-12-01,12552.4736328125
29087_2022-12-01,22361.091796875
29089_2022-12-01,18296.5078125
29091_2022-12-01,39567.50390625
29093_2022-12-01,0.0
29095_2022-12-01,100016.5
29097_2022-12-01,60559.30078125
29099_2022-12-01,31434.79296875
29101_2022-12-01,24511.841796875
29103_2022-12-01,1556.2568359375
29105_2022-12-01,0.0
29107_2022-12-01,25251.994140625
29109_2022-12-01,26179.623046875
29111_2022-12-01,12924.7216796875
29113_2022-12-01,30848.42578125
29115_2022-12-01,313.4177551269531
29117_2022-12-01,0.0
29119_2022-12-01,0.0
29121_2022-12-01,1557.5107421875
29123_2022-12-01,0.0
29125_2022-12-01,15212.20703125
29127_2022-12-01,0.0
29129_2022-12-01,13460.671875
29131_2022-12-01,0.0
29133_2022-12-01,17865.001953125
29135_2022-12-01,17072.111328125
29137_2022-12-01,26986.88671875
29139_2022-12-01,24552.447265625
29141_2022-12-01,0.0
29143_2022-12-01,18692.693359375
29145_2022-12-01,0.0
29147_2022-12-01,0.0
29149_2022-12-01,0.0
29151_2022-12-01,20741.822265625
29153_2022-12-01,38217.1171875
29155_2022-12-01,7679.55859375
29157_2022-12-01,0.0
29159_2022-12-01,34751.8359375
29161_2022-12-01,0.0
29163_2022-12-01,10668.51953125
29165_2022-12-01,93042.859375
29167_2022-12-01,29690.3671875
29169_2022-12-01,13399.146484375
29171_2022-12-01,0.0
29173_2022-12-01,14417.9765625
29175_2022-12-01,0.0
29177_2022-12-01,21493.50390625
29179_2022-12-01,20476.70703125
29181_2022-12-01,10974.94921875
29183_2022-12-01,0.0
29185_2022-12-01,0.0
29186_2022-12-01,0.0
29187_2022-12-01,0.0
29189_2022-12-01,113769.0859375
29195_2022-12-01,0.0
